player_id,player,draft_year,rookie_season,age,height_in,weight_lbs,position,games,minutes,mpg,usg_pct,pts,reb,ast,stl,blk,tov,fga,fgm,fg_pct,fg3a,fg3m,fg3_pct,fta,ftm,ft_pct,ftr,off_rating,def_rating,net_rating,pace,bpm,vorp
101119.0,Rashad McCants,2005.0,2006,,76.0,215.0,Guard,79,1362.243333333333,17.243586497890295,,627.0,143.0,63.0,44.0,22.0,86.0,535.0,241.0,0.45,180.0,67.0,0.372,106.0,78.0,0.736,0.1981308411214953,,,,,,
101120.0,Antoine Wright,2005.0,2006,,79.0,215.0,Forward-Guard,39,370.1666666666667,9.491452991452991,,70.0,30.0,12.0,4.0,3.0,21.0,81.0,29.0,0.358,15.0,1.0,0.067,22.0,11.0,0.5,0.2716049382716049,,,,,,
101121.0,Joey Graham,2005.0,2006,,79.0,230.0,Forward,80,1580.6016666666667,19.75752083333333,,533.0,244.0,60.0,37.0,13.0,92.0,414.0,198.0,0.478,87.0,29.0,0.333,133.0,108.0,0.812,0.321256038647343,,,,,,
101122.0,Danny Granger,2005.0,2006,,81.0,222.0,Forward-Guard,78,1765.335,22.6325,,587.0,384.0,90.0,58.0,62.0,80.0,478.0,221.0,0.462,93.0,30.0,0.323,148.0,115.0,0.777,0.309623430962343,,,,,,
101126.0,Nate Robinson,2005.0,2006,,69.0,180.0,Guard,72,1543.6516666666666,21.43960648148148,,670.0,167.0,147.0,59.0,1.0,114.0,565.0,230.0,0.407,146.0,58.0,0.397,202.0,152.0,0.752,0.3575221238938053,,,,,,
101127.0,Jarrett Jack,2005.0,2006,,75.0,200.0,Guard,79,1598.8116666666667,20.2381223628692,,526.0,160.0,219.0,41.0,2.0,102.0,428.0,189.0,0.442,76.0,20.0,0.263,160.0,128.0,0.8,0.3738317757009345,,,,,,
101128.0,Francisco García,2005.0,2006,,79.0,215.0,Guard-Forward,67,1301.22,19.421194029850746,,377.0,185.0,94.0,41.0,47.0,75.0,325.0,130.0,0.4,137.0,39.0,0.285,101.0,78.0,0.772,0.3107692307692307,,,,,,
101129.0,Luther Head,2005.0,2006,,75.0,185.0,Guard,80,2309.971666666667,28.874645833333336,,707.0,266.0,215.0,89.0,9.0,119.0,630.0,254.0,0.403,313.0,113.0,0.361,123.0,86.0,0.699,0.1952380952380952,,,,,,
101136.0,Salim Stoudamire,2005.0,2006,,73.0,175.0,Guard,61,1236.0583333333334,20.26325136612022,,589.0,116.0,75.0,27.0,3.0,82.0,492.0,204.0,0.415,216.0,82.0,0.38,110.0,99.0,0.9,0.2235772357723577,,,,,,
101137.0,Daniel Ewing,2005.0,2006,,75.0,185.0,Guard,66,971.1533333333332,14.714444444444444,,252.0,85.0,84.0,37.0,6.0,57.0,255.0,97.0,0.38,78.0,22.0,0.282,46.0,36.0,0.783,0.1803921568627451,,,,,,
101155.0,Ryan Gomes,2005.0,2006,,79.0,245.0,Forward,61,1376.235,22.56122950819672,,461.0,298.0,58.0,35.0,5.0,55.0,355.0,173.0,0.487,9.0,3.0,0.333,149.0,112.0,0.752,0.4197183098591549,,,,,,
200745.0,Andrea Bargnani,2006.0,2007,,84.0,245.0,Center-Forward,65,1629.45,25.068461538461538,,751.0,255.0,50.0,32.0,53.0,107.0,625.0,267.0,0.427,268.0,100.0,0.373,142.0,117.0,0.824,0.2272,,,,,,
200746.0,LaMarcus Aldridge,2006.0,2007,,83.0,250.0,Center-Forward,63,1391.756666666667,22.09137566137566,,565.0,312.0,24.0,22.0,73.0,43.0,479.0,241.0,0.503,2.0,0.0,0.0,115.0,83.0,0.722,0.2400835073068893,,,,,,
200747.0,Adam Morrison,2006.0,2007,,80.0,205.0,Forward,78,2325.83,29.81833333333333,,917.0,230.0,163.0,28.0,6.0,130.0,944.0,355.0,0.376,258.0,87.0,0.337,169.0,120.0,0.71,0.1790254237288135,,,,,,
200749.0,Shelden Williams,2006.0,2007,,81.0,250.0,Center-Forward,81,1513.44,18.684444444444445,,444.0,435.0,44.0,52.0,39.0,96.0,365.0,166.0,0.455,4.0,2.0,0.5,144.0,110.0,0.764,0.3945205479452054,,,,,,
200750.0,Brandon Roy,2006.0,2007,,78.0,211.0,Guard,57,2014.506666666667,35.34222222222222,,955.0,250.0,230.0,67.0,10.0,116.0,765.0,349.0,0.456,146.0,55.0,0.377,241.0,202.0,0.838,0.3150326797385621,,,,,,
200751.0,Randy Foye,2006.0,2007,,76.0,218.0,Guard,82,1879.3333333333333,22.91869918699187,,832.0,218.0,232.0,53.0,21.0,152.0,691.0,300.0,0.434,185.0,68.0,0.368,192.0,164.0,0.854,0.2778581765557164,,,,,,
200752.0,Rudy Gay,2006.0,2007,,80.0,250.0,Forward-Guard,78,2103.31,26.96551282051282,,846.0,348.0,100.0,71.0,74.0,140.0,760.0,321.0,0.422,143.0,52.0,0.364,209.0,152.0,0.727,0.275,,,,,,
200756.0,Hilton Armstrong,2006.0,2007,,83.0,235.0,Forward-Center,56,634.2066666666667,11.325119047619047,,176.0,149.0,10.0,12.0,26.0,35.0,125.0,68.0,0.544,0.0,0.0,0.0,67.0,40.0,0.597,0.536,,,,,,
200760.0,Rodney Carney,2006.0,2007,,79.0,205.0,Forward,67,1169.09,17.44910447761194,,442.0,128.0,26.0,38.0,23.0,43.0,392.0,182.0,0.464,72.0,25.0,0.347,87.0,53.0,0.609,0.221938775510204,,,,,,
200761.0,Shawne Williams,2006.0,2007,,82.0,230.0,Forward,46,556.22,12.091739130434783,,180.0,83.0,22.0,6.0,8.0,24.0,160.0,75.0,0.469,52.0,19.0,0.365,20.0,11.0,0.55,0.125,,,,,,
200763.0,Quincy Douby,2006.0,2007,,75.0,175.0,Guard,42,359.13666666666666,8.550873015873016,,119.0,37.0,15.0,15.0,4.0,15.0,126.0,48.0,0.381,50.0,12.0,0.24,15.0,11.0,0.733,0.119047619047619,,,,,,
200764.0,Renaldo Balkman,2006.0,2007,,80.0,225.0,Forward,68,1064.185,15.649779411764705,,334.0,294.0,44.0,57.0,44.0,49.0,275.0,139.0,0.505,27.0,5.0,0.185,90.0,51.0,0.567,0.3272727272727272,,,,,,
200765.0,Rajon Rondo,2006.0,2007,,73.0,180.0,Guard,78,1830.9383333333333,23.47356837606837,,501.0,292.0,297.0,128.0,8.0,137.0,450.0,188.0,0.418,29.0,6.0,0.207,184.0,119.0,0.647,0.4088888888888889,,,,,,
200771.0,Sergio Rodríguez,2006.0,2007,,75.0,176.0,Guard,67,861.7866666666666,12.862487562189054,,247.0,91.0,218.0,35.0,2.0,77.0,239.0,101.0,0.423,85.0,24.0,0.282,26.0,21.0,0.808,0.1087866108786611,,,,,,
200776.0,Mardy Collins,2006.0,2007,,78.0,220.0,Guard,52,777.0866666666667,14.94397435897436,,235.0,104.0,83.0,32.0,3.0,57.0,228.0,87.0,0.382,47.0,13.0,0.277,82.0,48.0,0.585,0.3596491228070175,,,,,,
200783.0,Craig Smith,2006.0,2007,,79.0,265.0,Forward,82,1536.565,18.73859756097561,,608.0,415.0,49.0,51.0,18.0,74.0,463.0,246.0,0.531,6.0,0.0,0.0,186.0,116.0,0.624,0.4017278617710583,,,,,,
200784.0,Bobby Jones,2006.0,2007,,79.0,215.0,Forward,44,335.48833333333334,7.624734848484849,,110.0,57.0,16.0,11.0,1.0,18.0,93.0,43.0,0.462,9.0,1.0,0.111,41.0,23.0,0.561,0.4408602150537634,,,,,,
200792.0,Alexander Johnson,2006.0,2007,,81.0,240.0,Forward,59,752.6716666666666,12.757146892655369,,260.0,181.0,17.0,25.0,35.0,47.0,169.0,91.0,0.538,0.0,0.0,0.0,118.0,78.0,0.661,0.6982248520710059,,,,,,
200794.0,Paul Millsap,2006.0,2007,,79.0,257.0,Forward,82,1472.1466666666668,17.9530081300813,,559.0,423.0,62.0,67.0,74.0,94.0,398.0,209.0,0.525,3.0,1.0,0.333,208.0,140.0,0.673,0.5226130653266332,,,,,,
200796.0,Leon Powe,2006.0,2007,,80.0,240.0,Forward,63,719.8016666666666,11.42542328042328,,264.0,215.0,10.0,14.0,22.0,47.0,177.0,79.0,0.446,2.0,0.0,0.0,144.0,106.0,0.736,0.8135593220338984,,,,,,
201142.0,Kevin Durant,2007.0,2008,,83.0,240.0,Forward,80,2767.968333333333,34.599604166666666,,1624.0,348.0,192.0,78.0,75.0,232.0,1366.0,587.0,0.43,205.0,59.0,0.288,448.0,391.0,0.873,0.3279648609077599,,,,,,
201143.0,Al Horford,2007.0,2008,,80.0,240.0,Center-Forward,81,2539.8866666666668,31.35662551440329,,821.0,785.0,124.0,60.0,76.0,137.0,668.0,333.0,0.499,5.0,0.0,0.0,212.0,155.0,0.731,0.3173652694610778,,,,,,
201144.0,Mike Conley,2007.0,2008,,73.0,175.0,Guard,53,1381.3366666666666,26.062955974842765,,498.0,139.0,222.0,44.0,2.0,89.0,442.0,189.0,0.428,91.0,30.0,0.33,123.0,90.0,0.732,0.2782805429864253,,,,,,
201145.0,Jeff Green,2007.0,2008,,80.0,235.0,Forward,80,2253.0666666666666,28.16333333333333,,838.0,379.0,119.0,46.0,49.0,158.0,749.0,320.0,0.427,76.0,21.0,0.276,238.0,177.0,0.744,0.3177570093457944,,,,,,
201146.0,Yi Jianlian,2007.0,2008,,84.0,250.0,Forward,66,1646.6016666666667,24.9485101010101,,566.0,344.0,55.0,36.0,56.0,90.0,520.0,219.0,0.421,21.0,6.0,0.286,145.0,122.0,0.841,0.2788461538461538,,,,,,
201147.0,Corey Brewer,2007.0,2008,,81.0,188.0,Guard-Forward,79,1802.585,22.81753164556962,,459.0,292.0,111.0,76.0,25.0,89.0,486.0,182.0,0.374,36.0,7.0,0.194,110.0,88.0,0.8,0.2263374485596707,,,,,,
201148.0,Brandan Wright,2007.0,2008,,82.0,235.0,Forward-Center,38,375.69666666666666,9.886754385964911,,151.0,99.0,9.0,6.0,22.0,13.0,112.0,62.0,0.554,0.0,0.0,0.0,40.0,27.0,0.675,0.3571428571428571,,,,,,
201149.0,Joakim Noah,2007.0,2008,,83.0,232.0,Forward-Center,74,1533.715,20.725878378378376,,488.0,416.0,84.0,68.0,64.0,89.0,367.0,177.0,0.482,1.0,0.0,0.0,194.0,134.0,0.691,0.5286103542234333,,,,,,
201151.0,Acie Law,2007.0,2008,,75.0,202.0,Guard,56,865.36,15.452857142857145,,235.0,57.0,113.0,29.0,0.0,56.0,237.0,95.0,0.401,34.0,7.0,0.206,48.0,38.0,0.792,0.2025316455696202,,,,,,
201152.0,Thaddeus Young,2007.0,2008,,80.0,225.0,Forward,74,1554.415,21.005608108108103,,610.0,312.0,58.0,73.0,8.0,64.0,490.0,264.0,0.539,19.0,6.0,0.316,103.0,76.0,0.738,0.210204081632653,,,,,,
201153.0,Julian Wright,2007.0,2008,,80.0,225.0,Forward,57,640.0766666666667,11.229415204678364,,223.0,117.0,40.0,29.0,12.0,34.0,169.0,90.0,0.533,24.0,10.0,0.417,52.0,33.0,0.635,0.3076923076923077,,,,,,
201154.0,Al Thornton,2007.0,2008,,80.0,235.0,Forward,79,2157.6983333333333,27.312637130801686,,1005.0,358.0,98.0,46.0,43.0,128.0,871.0,374.0,0.429,130.0,43.0,0.331,288.0,214.0,0.743,0.330654420206659,,,,,,
201157.0,Sean Williams,2007.0,2008,,82.0,235.0,Forward-Center,73,1278.3083333333334,17.511073059360733,,409.0,322.0,28.0,28.0,106.0,70.0,305.0,164.0,0.538,0.0,0.0,0.0,133.0,81.0,0.609,0.4360655737704918,,,,,,
201159.0,Javaris Crittenton,2007.0,2008,,77.0,200.0,Guard,50,678.16,13.5632,,278.0,110.0,51.0,19.0,2.0,55.0,233.0,98.0,0.421,37.0,10.0,0.27,104.0,72.0,0.692,0.4463519313304721,,,,,,
201161.0,Daequan Cook,2007.0,2008,,77.0,210.0,Guard,59,1440.675,24.41822033898305,,518.0,177.0,75.0,23.0,9.0,63.0,514.0,196.0,0.381,238.0,79.0,0.332,57.0,47.0,0.825,0.1108949416342412,,,,,,
201162.0,Jared Dudley,2007.0,2008,,78.0,237.0,Forward,73,1383.8166666666666,18.95639269406393,,422.0,286.0,81.0,55.0,10.0,50.0,348.0,163.0,0.468,41.0,9.0,0.22,118.0,87.0,0.737,0.3390804597701149,,,,,,
201167.0,Arron Afflalo,2007.0,2008,,77.0,210.0,Guard,75,970.3366666666668,12.937822222222223,,276.0,137.0,52.0,31.0,8.0,34.0,241.0,99.0,0.411,48.0,10.0,0.208,87.0,68.0,0.782,0.3609958506224066,,,,,,
201189.0,Aaron Gray,2007.0,2008,,84.0,270.0,Center,61,612.9966666666667,10.04912568306011,,262.0,168.0,41.0,21.0,16.0,57.0,204.0,103.0,0.505,1.0,0.0,0.0,99.0,56.0,0.566,0.4852941176470588,,,,,,
201565.0,Derrick Rose,2008.0,2009,,75.0,200.0,Guard,81,3000.048333333333,37.03763374485597,,1361.0,317.0,512.0,66.0,18.0,202.0,1208.0,574.0,0.475,72.0,16.0,0.222,250.0,197.0,0.788,0.2069536423841059,,,,,,
201563.0,Michael Beasley,2008.0,2009,,81.0,235.0,Forward,81,2008.59,24.797407407407405,,1123.0,439.0,83.0,41.0,37.0,121.0,957.0,452.0,0.472,81.0,33.0,0.407,241.0,186.0,0.772,0.2518286311389759,,,,,,
201564.0,O.J. Mayo,2008.0,2009,,77.0,210.0,Guard,82,3120.3033333333333,38.05247967479675,,1516.0,308.0,262.0,91.0,13.0,226.0,1283.0,562.0,0.438,378.0,145.0,0.384,281.0,247.0,0.879,0.2190179267342167,,,,,,
201566.0,Russell Westbrook,2008.0,2009,,76.0,200.0,Guard,82,2668.035,32.537012195121946,,1256.0,399.0,435.0,110.0,16.0,274.0,1095.0,436.0,0.398,129.0,35.0,0.271,428.0,349.0,0.815,0.3908675799086758,,,,,,
201567.0,Kevin Love,2008.0,2009,,82.0,251.0,Forward-Center,81,2047.7016666666664,25.28026748971193,,899.0,734.0,84.0,35.0,50.0,118.0,688.0,316.0,0.459,19.0,2.0,0.105,336.0,265.0,0.789,0.4883720930232558,,,,,,
201569.0,Eric Gordon,2008.0,2009,,75.0,215.0,Guard,78,2676.651666666666,34.31604700854701,,1252.0,201.0,215.0,78.0,35.0,164.0,901.0,411.0,0.456,337.0,131.0,0.389,350.0,299.0,0.854,0.3884572697003329,,,,,,
201571.0,D.J. Augustin,2008.0,2009,,71.0,183.0,Guard,72,1907.9333333333327,26.49907407407408,,850.0,133.0,250.0,42.0,2.0,119.0,621.0,267.0,0.43,246.0,108.0,0.439,233.0,208.0,0.893,0.3752012882447665,,,,,,
201572.0,Brook Lopez,2008.0,2009,,85.0,282.0,Center,82,2501.401666666666,30.50489837398374,,1068.0,665.0,86.0,44.0,151.0,147.0,844.0,448.0,0.531,2.0,0.0,0.0,217.0,172.0,0.793,0.2571090047393365,,,,,,
201574.0,Jason Thompson,2008.0,2009,,83.0,250.0,Forward-Center,82,2302.8766666666666,28.083861788617885,,910.0,606.0,93.0,46.0,59.0,146.0,717.0,356.0,0.497,8.0,0.0,0.0,286.0,198.0,0.692,0.398884239888424,,,,,,
201575.0,Brandon Rush,2008.0,2009,,78.0,225.0,Guard-Forward,75,1802.895,24.0386,,610.0,233.0,66.0,38.0,37.0,75.0,575.0,243.0,0.423,209.0,78.0,0.373,66.0,46.0,0.697,0.1147826086956521,,,,,,
201576.0,Anthony Randolph,2008.0,2009,,,,,63,1129.1266666666668,17.922645502645505,,499.0,363.0,49.0,42.0,74.0,80.0,431.0,199.0,0.462,4.0,0.0,0.0,141.0,101.0,0.716,0.3271461716937355,,,,,,
201577.0,Robin Lopez,2008.0,2009,,85.0,281.0,Center,60,614.3333333333334,10.238888888888887,,189.0,118.0,8.0,11.0,41.0,28.0,137.0,71.0,0.518,1.0,0.0,0.0,68.0,47.0,0.691,0.4963503649635036,,,,,,
201578.0,Marreese Speights,2008.0,2009,,82.0,255.0,Forward-Center,79,1262.4233333333334,15.980042194092828,,608.0,293.0,30.0,27.0,56.0,46.0,502.0,252.0,0.502,8.0,2.0,0.25,132.0,102.0,0.773,0.2629482071713147,,,,,,
201580.0,JaVale McGee,2008.0,2009,,84.0,270.0,Center-Forward,75,1142.5916666666667,15.234555555555556,,489.0,294.0,23.0,33.0,75.0,61.0,387.0,191.0,0.494,0.0,0.0,0.0,162.0,107.0,0.66,0.4186046511627907,,,,,,
201583.0,Ryan Anderson,2008.0,2009,,81.0,240.0,Forward,66,1312.425,19.88522727272727,,487.0,311.0,52.0,44.0,20.0,63.0,407.0,160.0,0.393,189.0,69.0,0.365,116.0,98.0,0.845,0.285012285012285,,,,,,
201584.0,Courtney Lee,2008.0,2009,,77.0,215.0,Guard,77,1938.745,25.178506493506493,,646.0,178.0,91.0,76.0,14.0,69.0,540.0,243.0,0.45,203.0,82.0,0.404,94.0,78.0,0.83,0.174074074074074,,,,,,
201587.0,Nicolas Batum,2008.0,2009,,79.0,230.0,Guard-Forward,79,1453.7716666666668,18.402172995780592,,426.0,220.0,74.0,50.0,40.0,50.0,361.0,161.0,0.446,168.0,62.0,0.369,52.0,42.0,0.808,0.1440443213296399,,,,,,
201589.0,Darrell Arthur,2008.0,2009,,81.0,235.0,Forward,76,1464.1783333333333,19.26550438596492,,422.0,346.0,43.0,52.0,52.0,47.0,436.0,191.0,0.438,2.0,0.0,0.0,60.0,40.0,0.667,0.1376146788990825,,,,,,
201596.0,Mario Chalmers,2008.0,2009,,74.0,190.0,Guard,82,2625.843333333333,32.02247967479675,,818.0,228.0,403.0,160.0,8.0,165.0,662.0,278.0,0.42,311.0,114.0,0.367,193.0,148.0,0.767,0.2915407854984894,,,,,,
201599.0,DeAndre Jordan,2008.0,2009,,83.0,265.0,Center,53,771.3916666666667,14.554559748427671,,228.0,237.0,11.0,11.0,59.0,41.0,147.0,93.0,0.633,0.0,0.0,0.0,109.0,42.0,0.385,0.7414965986394558,,,,,,
201601.0,Luc Mbah a Moute,2008.0,2009,,80.0,230.0,Forward,82,2113.6916666666666,25.776727642276423,,594.0,487.0,87.0,87.0,45.0,100.0,491.0,227.0,0.462,4.0,0.0,0.0,192.0,140.0,0.729,0.3910386965376782,,,,,,
201934.0,Hasheem Thabeet,2009.0,2010,,87.0,263.0,Center,68,883.2966666666666,12.989656862745097,,208.0,243.0,11.0,15.0,89.0,43.0,131.0,77.0,0.588,0.0,0.0,0.0,93.0,54.0,0.581,0.7099236641221374,,,,,,
201935.0,James Harden,2009.0,2010,,77.0,220.0,Guard,76,1738.36,22.87315789473684,,753.0,244.0,137.0,80.0,20.0,106.0,578.0,233.0,0.403,248.0,93.0,0.375,240.0,194.0,0.808,0.4152249134948096,,,,,,
201936.0,Tyreke Evans,2009.0,2010,,78.0,220.0,Guard,72,2676.58,37.17472222222222,,1450.0,380.0,414.0,109.0,26.0,216.0,1165.0,533.0,0.458,141.0,36.0,0.255,465.0,348.0,0.748,0.3991416309012875,,,,,,
201938.0,Jonny Flynn,2009.0,2010,,72.0,185.0,Guard,81,2339.4166666666665,28.88168724279836,,1094.0,191.0,356.0,82.0,2.0,233.0,952.0,397.0,0.417,215.0,77.0,0.358,270.0,223.0,0.826,0.2836134453781512,,,,,,
201939.0,Stephen Curry,2009.0,2010,,74.0,185.0,Guard,80,2896.213333333333,36.202666666666666,,1399.0,356.0,472.0,152.0,19.0,243.0,1143.0,528.0,0.462,380.0,166.0,0.437,200.0,177.0,0.885,0.1749781277340332,,,,,,
201941.0,Jordan Hill,2009.0,2010,,82.0,240.0,Forward-Center,47,624.0983333333334,13.278687943262412,,244.0,175.0,20.0,14.0,21.0,30.0,201.0,99.0,0.493,2.0,0.0,0.0,68.0,46.0,0.676,0.3383084577114428,,,,,,
201942.0,DeMar DeRozan,2009.0,2010,,78.0,220.0,Guard-Forward,77,1663.6416666666669,21.60573593073593,,662.0,223.0,53.0,43.0,18.0,62.0,512.0,255.0,0.498,16.0,4.0,0.25,194.0,148.0,0.763,0.37890625,,,,,,
201943.0,Brandon Jennings,2009.0,2010,,73.0,170.0,Guard,82,2670.721666666667,32.56977642276423,,1270.0,282.0,470.0,105.0,18.0,200.0,1216.0,451.0,0.371,388.0,145.0,0.374,273.0,223.0,0.817,0.2245065789473684,,,,,,
201944.0,Terrence Williams,2009.0,2010,,78.0,220.0,Guard-Forward,78,1763.5216666666668,22.609252136752136,,656.0,348.0,223.0,43.0,10.0,124.0,651.0,261.0,0.401,100.0,31.0,0.31,144.0,103.0,0.715,0.2211981566820276,,,,,,
201947.0,Earl Clark,2009.0,2010,,82.0,234.0,Forward,51,383.39,7.517450980392157,,140.0,62.0,21.0,7.0,13.0,23.0,151.0,56.0,0.371,5.0,2.0,0.4,36.0,26.0,0.722,0.23841059602649,,,,,,
201949.0,James Johnson,2009.0,2010,,79.0,240.0,Forward,65,757.1766666666666,11.648871794871797,,256.0,128.0,48.0,21.0,43.0,62.0,210.0,95.0,0.452,46.0,15.0,0.326,70.0,51.0,0.729,0.3333333333333333,,,,,,
201950.0,Jrue Holiday,2009.0,2010,,76.0,220.0,Guard,73,1766.7616666666668,24.202214611872147,,587.0,191.0,280.0,79.0,18.0,156.0,520.0,230.0,0.442,159.0,62.0,0.39,86.0,65.0,0.756,0.1653846153846153,,,,,,
201951.0,Ty Lawson,2009.0,2010,,71.0,195.0,Guard,65,1317.4366666666667,20.268256410256413,,542.0,124.0,203.0,48.0,2.0,82.0,390.0,201.0,0.515,83.0,34.0,0.41,140.0,106.0,0.757,0.358974358974359,,,,,,
201952.0,Jeff Teague,2009.0,2010,,75.0,195.0,Guard,71,718.4983333333333,10.11969483568075,,228.0,67.0,122.0,34.0,11.0,50.0,227.0,90.0,0.396,32.0,7.0,0.219,49.0,41.0,0.837,0.2158590308370044,,,,,,
201953.0,Eric Maynor,2009.0,2010,,75.0,175.0,Guard,81,1269.493333333333,15.67275720164609,,382.0,129.0,266.0,40.0,10.0,85.0,368.0,154.0,0.418,71.0,22.0,0.31,72.0,52.0,0.722,0.1956521739130435,,,,,,
201954.0,Darren Collison,2009.0,2010,,72.0,160.0,Guard,76,2109.1316666666667,27.75173245614035,,946.0,192.0,432.0,78.0,4.0,202.0,789.0,376.0,0.477,115.0,46.0,0.4,174.0,148.0,0.851,0.2205323193916349,,,,,,
201956.0,Omri Casspi,2009.0,2010,,81.0,225.0,Forward,77,1931.0933333333328,25.0791341991342,,792.0,349.0,95.0,54.0,17.0,98.0,672.0,300.0,0.446,203.0,75.0,0.369,174.0,117.0,0.672,0.2589285714285714,,,,,,
201958.0,Rodrigue Beaubois,2009.0,2010,,74.0,185.0,Guard,56,699.9133333333333,12.49845238095238,,397.0,78.0,74.0,29.0,12.0,54.0,299.0,155.0,0.518,110.0,45.0,0.409,52.0,42.0,0.808,0.1739130434782608,,,,,,
201959.0,Taj Gibson,2009.0,2010,,81.0,232.0,Forward,82,2203.5816666666665,26.872947154471543,,735.0,611.0,70.0,50.0,104.0,114.0,629.0,311.0,0.494,0.0,0.0,0.0,175.0,113.0,0.646,0.2782193958664546,,,,,,
201961.0,Wayne Ellington,2009.0,2010,,76.0,207.0,Guard,76,1384.2416666666666,18.21370614035088,,505.0,159.0,74.0,20.0,5.0,74.0,448.0,190.0,0.424,162.0,64.0,0.395,70.0,61.0,0.871,0.15625,,,,,,
201966.0,Jermaine Taylor,2009.0,2010,,76.0,210.0,Guard,31,302.6983333333333,9.764462365591395,,128.0,46.0,16.0,10.0,3.0,19.0,119.0,45.0,0.378,22.0,5.0,0.227,46.0,33.0,0.717,0.3865546218487395,,,,,,
201970.0,Sam Young,2009.0,2010,,78.0,225.0,Forward-Guard,80,1321.0466666666666,16.513083333333334,,595.0,201.0,52.0,34.0,20.0,94.0,497.0,224.0,0.451,56.0,11.0,0.196,175.0,136.0,0.777,0.352112676056338,,,,,,
201971.0,DeJuan Blair,2009.0,2010,,79.0,270.0,Center-Forward,82,1494.3166666666666,18.22337398373984,,638.0,526.0,65.0,50.0,39.0,112.0,495.0,275.0,0.556,2.0,0.0,0.0,161.0,88.0,0.547,0.3252525252525252,,,,,,
201972.0,Jon Brockman,2009.0,2010,,79.0,255.0,Forward,52,653.6566666666666,12.570320512820512,,147.0,213.0,22.0,15.0,5.0,23.0,103.0,55.0,0.534,0.0,0.0,0.0,62.0,37.0,0.597,0.6019417475728155,,,,,,
201973.0,Jonas Jerebko,2009.0,2010,,82.0,231.0,Forward,80,2232.2,27.9025,,741.0,478.0,58.0,79.0,29.0,82.0,603.0,290.0,0.481,115.0,36.0,0.313,176.0,125.0,0.71,0.2918739635157545,,,,,,
201974.0,Derrick Brown,2009.0,2010,,80.0,233.0,Forward,57,535.4066666666666,9.393099415204675,,186.0,78.0,19.0,21.0,10.0,19.0,147.0,68.0,0.463,7.0,2.0,0.286,72.0,48.0,0.667,0.4897959183673469,,,,,,
201977.0,Marcus Thornton,2009.0,2010,,76.0,205.0,Guard-Forward,73,1871.5966666666664,25.638310502283105,,1057.0,211.0,114.0,58.0,11.0,76.0,883.0,398.0,0.451,313.0,117.0,0.374,177.0,144.0,0.814,0.2004530011325028,,,,,,
201978.0,Chase Budinger,2009.0,2010,,79.0,209.0,Forward,74,1488.2883333333334,20.112004504504505,,657.0,220.0,88.0,34.0,11.0,48.0,565.0,249.0,0.441,249.0,92.0,0.369,87.0,67.0,0.77,0.1539823008849557,,,,,,
201985.0,A.J. Price,2009.0,2010,,74.0,195.0,Guard,56,865.3116666666666,15.451994047619047,,410.0,88.0,106.0,35.0,3.0,59.0,354.0,145.0,0.41,174.0,60.0,0.345,75.0,60.0,0.8,0.211864406779661,,,,,,
202322.0,John Wall,2010.0,2011,,75.0,210.0,Guard,69,2606.055,37.76891304347826,,1131.0,317.0,574.0,121.0,35.0,261.0,972.0,398.0,0.409,115.0,34.0,0.296,393.0,301.0,0.766,0.404320987654321,,,,,,
202323.0,Evan Turner,2010.0,2011,,78.0,220.0,Guard-Forward,78,1797.4016666666666,23.04361111111111,,565.0,306.0,159.0,49.0,14.0,80.0,529.0,225.0,0.425,44.0,14.0,0.318,125.0,101.0,0.808,0.2362948960302457,,,,,,
202324.0,Derrick Favors,2010.0,2011,,81.0,265.0,Forward,78,1535.7216666666666,19.68873931623932,,533.0,412.0,39.0,29.0,68.0,77.0,416.0,215.0,0.517,0.0,0.0,0.0,173.0,103.0,0.595,0.4158653846153846,,,,,,
202325.0,Wesley Johnson,2010.0,2011,,79.0,215.0,Forward-Guard,79,2069.37,26.19455696202532,,709.0,240.0,148.0,58.0,54.0,95.0,682.0,271.0,0.397,289.0,103.0,0.356,92.0,64.0,0.696,0.1348973607038123,,,,,,
202326.0,DeMarcus Cousins,2010.0,2011,,82.0,270.0,Center,81,2309.4266666666667,28.511440329218107,,1143.0,699.0,204.0,85.0,68.0,268.0,1004.0,432.0,0.43,18.0,3.0,0.167,402.0,276.0,0.687,0.4003984063745019,,,,,,
202327.0,Ekpe Udoh,2010.0,2011,,82.0,245.0,Center-Forward,58,1029.513333333333,17.750229885057472,,236.0,181.0,40.0,22.0,86.0,48.0,222.0,97.0,0.437,0.0,0.0,0.0,64.0,42.0,0.656,0.2882882882882883,,,,,,
202328.0,Greg Monroe,2010.0,2011,,82.0,250.0,Forward-Center,80,2221.863333333333,27.773291666666665,,751.0,601.0,105.0,93.0,45.0,81.0,550.0,303.0,0.551,1.0,0.0,0.0,233.0,145.0,0.622,0.4236363636363636,,,,,,
202329.0,Al-Farouq Aminu,2010.0,2011,,80.0,220.0,Forward,81,1451.835,17.92388888888889,,457.0,267.0,60.0,59.0,25.0,103.0,406.0,160.0,0.394,143.0,45.0,0.315,119.0,92.0,0.773,0.293103448275862,,,,,,
